,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
49,490000,76.8148240085257,-58.150803,0.0,-208.86372,-0.0062343804,7.6876283,1.0,3.7009563,5.5455637,5510.219,42.539627,21.355686,97.631546,97.89511,98.86493,98.4369,10.861612,0.7,-100.667175,-1902.3086,0.02008151,-19.739939,-4.4061847,-4.278444,-6.0754027,-5.837963,2.6153111e-06,0.3,1.0806444,56.753136,56.894382,57.250374,57.171253,0.5794944,0.46875,7.326000452041626,51.225188652674355
50,500000,81.83498377311224,-58.191242,0.0,-125.569786,-0.009082424,7.2284226,1.0,3.974188,8.757754,9402.947,56.89513,16.074419,101.63727,100.454796,100.44946,102.00999,21.322628,0.7,-101.21735,-1978.777,0.006208298,-19.459545,-10.395577,-9.93978,-10.676959,-10.132523,4.056911e-06,0.3,0.30951548,56.990788,56.866455,56.748405,56.728653,0.7651408,0.50624996,7.482465744018555,52.252718110879265
51,510000,66.36331802414527,-60.197205,0.0,-127.10671,1.1365489e-05,7.1712747,1.0,5.0627584,5.7802863,3614.6301,282.14697,24.502495,103.43014,102.97783,103.372635,102.29924,17.683952,0.7,-103.790565,-1611.6506,0.0029241731,-19.833763,-4.2530937,-4.645786,-3.5557826,-5.4572973,1.4084392e-06,0.3,1.7396122,58.809803,58.645477,58.310555,58.420177,0.7309581,0.4609375,6.197136878967285,53.25983642339706
52,520000,66.98434244199144,-56.553093,0.0,-156.1901,-0.011773652,7.871382,1.0,4.0682373,5.533991,7497.0557,63.809753,16.119894,97.09021,99.39869,98.73653,99.37802,13.237169,0.7,-100.408264,-2305.008,0.0011549967,-24.470594,-5.0767956,-4.87807,-5.085706,-5.3425646,0.00013757289,0.3,0.51592165,54.92743,55.053665,54.978626,55.124084,0.6473667,0.4171875,6.91652512550354,54.27892121871312
53,530000,59.068957145945035,-56.263145,0.0,-101.9841,-0.020608077,8.113754,1.0,4.862879,6.2703667,7700.8955,180.46747,29.04349,98.67031,98.38607,97.76997,99.01815,52.625824,0.7,-101.03922,-1715.0569,0.0053293686,-20.22462,-6.591813,-8.697502,-8.865344,-6.681525,1.2735534e-05,0.3,0.46595818,54.73915,54.86448,54.31833,54.70801,0.9654199,0.421875,5.520484209060669,55.27445619901021
54,540000,71.3346903295728,-53.839066,0.0,-180.98077,0.0015874183,7.9485636,1.0,4.225745,7.511985,5462.188,63.21914,26.625483,100.99646,104.06169,103.93061,103.670784,20.61803,0.7,-105.35376,-2401.0515,0.0032078908,-18.6724,-3.1253817,-5.317501,-5.293187,-3.221048,1.4134029e-06,0.3,0.3546763,52.709496,52.856956,53.181217,53.23255,0.844812,0.421875,6.512186765670776,56.2926641702652
55,550000,68.35210014643975,-55.446404,0.0,-288.53656,-0.008507155,7.013656,1.0,4.4240265,11.169731,4420.0156,96.063934,17.667555,100.148445,100.79666,99.835594,99.33182,22.56763,0.7,-101.545586,-2618.983,0.0023432772,-17.199787,-8.876393,-11.172868,-7.121599,-8.3224125,3.0935527e-05,0.3,0.6297865,54.19834,54.253872,54.622772,54.595665,0.67870796,0.43593746,6.275896072387695,57.307903468608856
56,560000,70.9504260366695,-54.547108,0.0,-305.4873,-0.012444453,7.209114,1.0,3.9189866,10.747162,3348.888,67.765755,17.835627,103.58893,103.32782,102.277115,103.02915,139.57095,0.7,-104.82199,-2543.146,0.0051579047,-23.13922,-9.170599,-8.864032,-7.8836527,-7.9149566,3.2891287e-06,0.3,0.33864117,53.19818,53.304844,53.382736,53.386204,1.1369263,0.44687498,6.551746368408203,58.32364050149918
57,570000,76.30579267632247,-58.65886,0.0,-320.88553,0.0005602304,7.6607485,1.0,4.010199,10.412422,2913.6682,133.98758,13.416686,97.074745,96.43472,97.719345,96.463455,17.358963,0.7,-96.294624,-2531.6326,0.00073767285,-12.922631,-10.748331,-11.661139,-11.551864,-12.186028,3.6386627e-05,0.3,0.9601729,57.40298,57.491142,57.32762,57.419033,0.8338731,0.5,6.871482849121094,59.34573103984197
58,580000,61.23712824037727,-55.86989,0.0,-225.36905,-0.015675494,8.065025,1.0,4.576672,6.5373907,3597.1396,64.60054,14.581186,102.68362,101.899185,103.18259,102.817955,23.290302,0.7,-103.652756,-1944.8522,0.0029323148,-19.802681,-8.327241,-7.706253,-6.7254114,-6.277099,6.237708e-07,0.3,1.1761017,54.548576,54.48437,55.006813,54.854225,0.7050148,0.41875,5.764481544494629,60.3488628188769
