,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
48,480000,83.05379470844053,-85.77739,3e-45,19.656553,-0.02627619,4.336162,1.0,1.0748053,-20.88484,1232.1364,77.74777,16.383825,102.22076,102.13103,102.31393,102.16373,3.335185,0.7,-113.24552,-1281.4305,0.0014952673,-5.245734,9.118663,8.33436,8.761835,8.124368,1.2730016e-08,0.3,5.9240956,79.87375,79.92815,80.22093,80.26366,0.13344508,0.34375,8.00847864151001,52.68897471030553
49,490000,82.4175137717912,-88.403915,0.0,-10.830218,-0.028983355,4.1926837,1.0,1.5255426,-10.3594885,1268.9384,55.32814,20.499235,99.86161,100.20821,100.25731,100.14626,19.669886,0.7,-118.80693,-1413.6444,0.0029021553,-3.9193654,11.568603,12.3477335,9.948675,11.561681,2.07845e-06,0.3,5.87676,82.57326,82.64181,82.820816,82.78252,0.24453546,0.40937498,8.04457950592041,53.75565865039825
50,500000,79.09124455184528,-88.5921,0.0,-6.09095,-0.015182793,4.8615656,1.0,1.9849128,-11.265432,1332.8778,39.86483,17.650904,103.84265,103.483574,103.36937,103.19103,5.486397,0.7,-115.116516,-1109.3182,0.00024093609,-2.717352,10.645074,10.465066,11.317666,11.035977,1.418346e-07,0.3,5.984178,82.783264,82.65647,82.11787,82.177444,0.15154652,0.54999995,7.6026833057403564,54.81780072053274
51,510000,82.21250824634781,-85.688644,0.0,9.041193,-0.0331173,3.896261,1.0,0.8693987,-13.836519,1531.2877,35.184113,20.695827,101.896545,102.57794,101.978966,101.95774,8.181957,0.7,-120.1461,-1073.1088,1.0505901e-06,-4.100988,8.73192,9.888241,9.061998,9.169784,2.8164942e-07,0.3,5.6151905,80.07213,80.16522,80.08635,80.15184,0.17266388,0.5140625,8.181639432907104,55.89366015990575
52,520000,81.01428061633213,-87.154785,0.0,-1.0308123,-0.028350635,4.438911,1.0,1.4668183,-14.034077,1207.3512,29.674757,18.21265,101.30422,101.26802,101.70468,101.30262,5.061058,0.7,-114.99567,-1101.0424,0.00010601693,-2.343895,7.019629,7.732586,8.506147,8.073337,7.5362624e-07,0.3,6.062985,81.17575,81.13585,81.380264,81.3033,0.12839869,0.47031248,7.995248079299927,56.963096125920615
53,530000,76.91678797277042,-86.02232,0.0,14.863426,-0.032563474,5.256223,1.0,2.064903,-9.857776,1320.097,95.15459,16.987635,101.46911,101.15711,100.8935,100.725044,17.77874,0.7,-113.48234,-1165.1603,0.001515802,-5.8071856,11.264079,11.478123,10.143091,9.862479,5.7935717e-06,0.3,5.9956927,80.053154,80.105286,80.0719,80.06007,0.23079778,0.38906246,7.4838573932647705,58.026025501887005
54,540000,78.09560832267543,-85.09256,0.0,-44.607353,-0.03081279,3.9928176,1.0,1.538559,1.6425366,1286.9818,180.0633,15.424784,100.80125,100.97437,100.60135,100.542854,3.9275157,0.7,-114.00512,-1221.2808,0.0007103181,-3.6829555,-1.0992268,-0.28633535,0.9474341,1.1672308,3.3653516e-06,0.3,5.616761,79.58404,79.68002,79.57796,79.57481,0.07215808,0.5109375,7.640849351882935,59.09158618450165
55,550000,78.2681084501922,-86.988434,0.0,-44.208298,-0.019639961,4.2065315,1.0,1.2834712,-11.796467,1244.4294,51.13838,17.3886,102.78306,102.68454,102.44939,102.583855,10.264944,0.7,-111.62261,-1161.4171,0.0015347835,-5.212754,5.1859045,3.2806535,9.14251,8.658057,2.6560157e-08,0.3,5.8184614,81.253555,81.30168,81.31441,81.33618,0.1642487,0.37656248,7.62376594543457,60.1561266263326
56,560000,77.34636576592904,-83.23678,0.0,3.8984165,-0.042390525,5.4640975,1.0,2.1798632,-13.555463,1744.3105,135.87566,20.264881,101.86161,101.97783,102.200455,102.26642,27.67542,0.7,-114.88052,-941.1497,0.004154799,-5.283931,6.7313795,5.8386097,8.517697,8.544877,2.5558098e-05,0.3,5.9034266,77.331345,77.31713,77.47833,77.578415,0.3710217,0.4203125,7.207796573638916,61.21140344540278
57,570000,82.05805370928982,-86.76753,0.0,-37.588657,-0.033449,4.353938,1.0,1.4750996,7.105839,1150.4119,99.0868,18.179665,100.22309,100.34598,100.74329,100.60467,5.371927,0.7,-115.77849,-1013.52545,0.0056072827,-4.068779,-4.411476,-3.2949455,0.56598985,-1.5873249,3.8820104e-05,0.3,5.8177156,80.863144,80.96935,81.19087,81.253525,0.1496812,0.3484375,7.707226991653442,62.27870477835337
